SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-12-2020,Single Family Residential,7704 SE Long St,Portland,OR,97206,476000.0,3.0,1.0,Portland Southeast,2320.0,4356.0,1947.0,69.0,205.0,,Sold,,,http://www.redfin.com/OR/Portland/7704-SE-Long-St-97206/home/26599298,RMLS,20270796.0,N,Y,45.4885789,-122.58420100000001
PAST SALE,April-3-2020,Single Family Residential,7321 SE Ellis St,Portland,OR,97206,528000.0,5.0,2.0,MT SCOTT - ARLETA,2562.0,7405.0,1939.0,139.0,206.0,,Sold,,,http://www.redfin.com/OR/Portland/7321-SE-Ellis-St-97206/home/26299460,RMLS,20155938.0,N,Y,45.4825657,-122.58747859999998
PAST SALE,March-12-2020,Single Family Residential,7922 SE Knight St,Portland,OR,97206,345000.0,3.0,1.5,Portland Southeast,1106.0,4791.0,1969.0,161.0,312.0,,Sold,,,http://www.redfin.com/OR/Portland/7922-SE-Knight-St-97206/home/26541004,RMLS,20442460.0,N,Y,45.4800945,-122.58198490000002
PAST SALE,May-12-2020,Single Family Residential,4647 SE 47th Ave,Portland,OR,97206,317000.0,4.0,1.0,Woodstock,1089.0,3920.0,1954.0,100.0,291.0,,Sold,,,http://www.redfin.com/OR/Portland/4647-SE-47th-Ave-97206/home/26492557,RMLS,20193421.0,N,Y,45.488738700000006,-122.6141291
PAST SALE,May-1-2020,Single Family Residential,6903 SE Mitchell St,Portland,OR,97206,407000.0,3.0,1.0,Foster-Arleta-Mt. Scott,1464.0,4791.0,1908.0,111.0,278.0,,Sold,,,http://www.redfin.com/OR/Portland/6903-SE-Mitchell-St-97206/home/26623924,RMLS,20470091.0,N,Y,45.4857294,-122.59209009999998
PAST SALE,March-4-2020,Single Family Residential,7430 SE Knight St,Portland,OR,97206,315000.0,3.0,2.0,Portland Southeast,1936.0,,1961.0,169.0,163.0,,Sold,,,http://www.redfin.com/OR/Portland/7430-SE-Knight-St-97206/home/25777407,RMLS,20031216.0,N,Y,45.4801151,-122.58590159999999
PAST SALE,June-11-2020,Single Family Residential,7325 SE Insley St,Portland,OR,97206,369000.0,2.0,1.0,Portland Southeast,984.0,4791.0,1907.0,70.0,375.0,,Sold,,,http://www.redfin.com/OR/Portland/7325-SE-Insley-St-97206/home/26544629,RMLS,20391238.0,N,Y,45.483931299999995,-122.58731470000001
PAST SALE,June-12-2020,Single Family Residential,8122 SE 74th Ave,Portland,OR,97206,435000.0,4.0,2.0,Portland Southeast,1613.0,8276.0,1950.0,69.0,270.0,,Sold,,,http://www.redfin.com/OR/Portland/8122-SE-74th-Ave-97206/home/26403973,RMLS,20463162.0,N,Y,45.4645729,-122.5871943
PAST SALE,August-7-2020,Single Family Residential,7511 SE Crystal Springs Blvd,Portland,OR,97206,340000.0,3.0,1.0,Portland Southeast,1196.0,7405.0,1949.0,13.0,284.0,,Sold,,,http://www.redfin.com/OR/Portland/7511-SE-Crystal-Springs-Blvd-97206/home/26453734,RMLS,20352232.0,N,Y,45.465436600000004,-122.5865133
PAST SALE,March-2-2020,Single Family Residential,6924 SE 66th Ave,Portland,OR,97206,391000.0,2.0,2.0,Portland Southeast,1654.0,,1923.0,171.0,236.0,,Sold,,,http://www.redfin.com/OR/Portland/6924-SE-66th-Ave-97206/home/25834554,RMLS,20492949.0,N,Y,45.472467200000004,-122.59493789999999
PAST SALE,April-1-2020,Single Family Residential,7715 SE 68th Ave,Portland,OR,97206,350000.0,2.0,1.0,BRENTWOOD - DARLINGTON,1324.0,5662.0,1956.0,141.0,264.0,,Sold,,,http://www.redfin.com/OR/Portland/7715-SE-68th-Ave-97206/home/26515016,RMLS,20607596.0,N,Y,45.467754600000006,-122.59350829999998
PAST SALE,April-24-2020,Single Family Residential,6702 SE 65th Ave,Portland,OR,97206,395000.0,3.0,1.0,Brentwood-Darlington,1440.0,9583.0,1915.0,118.0,274.0,,Sold,,,http://www.redfin.com/OR/Portland/6702-SE-65th-Ave-97206/home/26359336,RMLS,20094231.0,N,Y,45.4740929,-122.59588529999999
PAST SALE,April-1-2020,Single Family Residential,5703 SE Lambert St,Portland,OR,97206,315000.0,2.0,1.0,Portland Southeast,864.0,5662.0,1923.0,141.0,365.0,,Sold,,,http://www.redfin.com/OR/Portland/5703-SE-Lambert-St-97206/home/26300429,RMLS,20513083.0,N,Y,45.467428999999996,-122.6045683
PAST SALE,May-15-2020,Single Family Residential,6641 SE 67th Ave,Portland,OR,97206,342750.0,3.0,1.0,BRENTWOOD-DARLINGTON,990.0,4791.0,1960.0,97.0,346.0,,Sold,,,http://www.redfin.com/OR/Portland/6641-SE-67th-Ave-97206/home/25734105,RMLS,20235365.0,N,Y,45.4743325,-122.5944939
PAST SALE,May-7-2020,Single Family Residential,7811 SE Ellis St,Portland,OR,97206,429900.0,4.0,1.0,Portland Southeast,1905.0,4791.0,1909.0,105.0,226.0,,Sold,,,http://www.redfin.com/OR/Portland/7811-SE-Ellis-St-97206/home/26515906,RMLS,20089947.0,N,Y,45.4825891,-122.5829103
PAST SALE,March-10-2020,Single Family Residential,7010 SE Ramona St,Portland,OR,97206,498500.0,4.0,2.5,MT. SCOTT - ARLETA,2020.0,3920.0,2011.0,163.0,247.0,,Sold,,,http://www.redfin.com/OR/Portland/7010-SE-Ramona-St-97206/home/35655568,RMLS,20020431.0,N,Y,45.4807383,-122.5910136
PAST SALE,April-4-2020,Single Family Residential,7720 SE 45th Ave,Portland,OR,97206,250000.0,2.0,1.0,Portland Southeast,954.0,5662.0,1950.0,138.0,262.0,,Sold,,,http://www.redfin.com/OR/Portland/7720-SE-45th-Ave-97206/home/26567549,RMLS,20122390.0,N,Y,45.467392600000004,-122.61568249999999
PAST SALE,,Single Family Residential,6863 SE Henry St,Portland,OR,97206,367500.0,2.0,1.0,,727.0,4500.0,1951.0,,506.0,,,,,http://www.redfin.com/OR/Portland/6863-SE-Henry-St-97206/home/26440051,,,N,Y,45.476898,-122.5921159
PAST SALE,April-13-2020,Single Family Residential,4409 SE Henderson St,Portland,OR,97206,500000.0,7.0,3.0,EASTMORELAND HEIGHTS,2833.0,6969.0,1957.0,129.0,176.0,,Sold,,,http://www.redfin.com/OR/Portland/4409-SE-Henderson-St-97206/home/25847490,RMLS,19531672.0,N,Y,45.4697637,-122.61673640000001
PAST SALE,May-6-2020,Single Family Residential,6600 SE 57th Ave,Portland,OR,97206,352000.0,3.0,1.5,Portland Southeast,2178.0,3920.0,1927.0,106.0,162.0,,Sold,,,http://www.redfin.com/OR/Portland/6600-SE-57th-Ave-97206/home/104238936,RMLS,20608917.0,N,Y,45.4749671,-122.60457360000001
PAST SALE,April-8-2020,Single Family Residential,5454 SE 69th Ave,Portland,OR,97206,669000.0,4.0,3.0,MT SCOTT - ARLETA,2679.0,4356.0,2016.0,134.0,250.0,,Sold,,,http://www.redfin.com/OR/Portland/5454-SE-69th-Ave-97206/home/104215510,RMLS,20128161.0,N,Y,45.483204799999996,-122.59198729999999
PAST SALE,March-27-2020,Single Family Residential,6137 SE Woodstock Blvd,Portland,OR,97206,610000.0,5.0,3.5,Portland Southeast,2452.0,4791.0,2016.0,146.0,249.0,,Sold,,,http://www.redfin.com/OR/Portland/6137-SE-Woodstock-Blvd-97206/unit-A/home/49697753,RMLS,20127246.0,N,Y,45.479437,-122.60027600000001
PAST SALE,March-24-2020,Single Family Residential,7621 SE Crystal Springs Blvd,Portland,OR,97206,356900.0,3.0,2.5,Portland Southeast,1416.0,5662.0,2003.0,149.0,252.0,,Sold,,,http://www.redfin.com/OR/Portland/7621-SE-Crystal-Springs-Blvd-97206/home/26541087,RMLS,19608118.0,N,Y,45.4655595,-122.5849733
PAST SALE,May-21-2020,Single Family Residential,7317 SE Umatilla St,Portland,OR,97206,300000.0,2.0,1.0,BRENTWOOD DARLINGTON,738.0,5662.0,1965.0,91.0,407.0,,Sold,,,http://www.redfin.com/OR/Portland/7317-SE-Umatilla-St-97206/home/26581608,RMLS,20169673.0,N,Y,45.4638419,-122.58813359999999
PAST SALE,May-4-2020,Single Family Residential,5534 SE Malden St,Portland,OR,97206,256000.0,1.0,1.0,BRENTWOOD - DARLINGTON,1375.0,4791.0,1918.0,108.0,186.0,,Sold,,,http://www.redfin.com/OR/Portland/5534-SE-Malden-St-97206/home/26300434,RMLS,20444028.0,N,Y,45.4677732,-122.60576940000001
PAST SALE,June-12-2020,Single Family Residential,7922 SE 76th Pl,Portland,OR,97206,265000.0,3.0,1.5,Portland Southeast,1456.0,7405.0,1981.0,69.0,182.0,,Sold,,,http://www.redfin.com/OR/Portland/7922-SE-76th-Pl-97206/home/26518214,RMLS,20420734.0,N,Y,45.4660331,-122.5845179
PAST SALE,,Single Family Residential,4910 SE Ramona St,Portland,OR,97206,600000.0,3.0,1.0,,1022.0,5000.0,1957.0,,587.0,,,,,http://www.redfin.com/OR/Portland/4910-SE-Ramona-St-97206/home/26430239,,,N,Y,45.480459,-122.61216740000002
PAST SALE,April-8-2020,Single Family Residential,5719 SE 72nd Ave,Portland,OR,97206,375000.0,3.0,2.0,Portland Southeast,1750.0,5227.0,1912.0,134.0,214.0,,Sold,,,http://www.redfin.com/OR/Portland/5719-SE-72nd-Ave-97206/home/26510615,RMLS,20037861.0,N,Y,45.4814297,-122.5894925
PAST SALE,,Single Family Residential,6033 SE Tolman St,Portland,OR,97206,410000.0,3.0,1.0,,920.0,4800.0,1911.0,,446.0,,,,,http://www.redfin.com/OR/Portland/6033-SE-Tolman-St-97206/home/26482880,,,N,Y,45.477629,-122.601549
PAST SALE,April-30-2020,Single Family Residential,5519 SE Insley St,Portland,OR,97206,653000.0,3.0,2.0,WOODSTOCK,2039.0,6098.0,1959.0,112.0,320.0,,Sold,,,http://www.redfin.com/OR/Portland/5519-SE-Insley-St-97206/home/26334352,RMLS,20521850.0,N,Y,45.484033200000006,-122.6061254
PAST SALE,March-31-2020,Single Family Residential,6810 SE 67th Ave,Portland,OR,97206,347200.0,3.0,1.0,Portland Southeast,1088.0,5662.0,1956.0,142.0,319.0,,Sold,,,http://www.redfin.com/OR/Portland/6810-SE-67th-Ave-97206/home/26619936,RMLS,19025272.0,N,Y,45.4733565,-122.5939531
PAST SALE,,Single Family Residential,6035 SE Insley St,Portland,OR,97206,325000.0,2.0,1.0,,826.0,4200.0,1953.0,,393.0,,,,,http://www.redfin.com/OR/Portland/6035-SE-Insley-St-97206/home/26645341,,,N,Y,45.4840297,-122.6012908
PAST SALE,April-3-2020,Single Family Residential,4924 SE Tolman St,Portland,OR,97206,389500.0,3.0,1.0,Portland Southeast,910.0,4791.0,1964.0,139.0,428.0,,Sold,,,http://www.redfin.com/OR/Portland/4924-SE-Tolman-St-97206/home/26675343,RMLS,20329540.0,N,Y,45.4768001,-122.6118018
PAST SALE,April-24-2020,Single Family Residential,4305 SE Raymond St,Portland,OR,97206,515000.0,3.0,2.0,Woodstock,2106.0,4791.0,1937.0,118.0,245.0,,Sold,,,http://www.redfin.com/OR/Portland/4305-SE-Raymond-St-97206/home/26299302,RMLS,20619784.0,N,Y,45.4868547,-122.61745159999998
PAST SALE,,Single Family Residential,4961 SE 73rd Ave,Portland,OR,97206,375000.0,2.0,1.0,,838.0,6550.0,1921.0,,447.0,,,,,http://www.redfin.com/OR/Portland/4961-SE-73rd-Ave-97206/home/26585148,,,N,Y,45.4867847,-122.5882746
PAST SALE,June-1-2020,Single Family Residential,4857 SE 62nd Ave,Portland,OR,97206,479000.0,3.0,2.0,ARLETA PARK,1973.0,4356.0,1914.0,80.0,243.0,,Sold,,,http://www.redfin.com/OR/Portland/4857-SE-62nd-Ave-97206/home/25801327,RMLS,20016329.0,N,Y,45.4873975,-122.59923
PAST SALE,,Single Family Residential,4761 SE 52nd Ave,Portland,OR,97206,350000.0,3.0,1.0,,1418.0,5309.0,1910.0,,247.0,,,,,http://www.redfin.com/OR/Portland/4761-SE-52nd-Ave-97206/home/26323719,,,N,Y,45.4880394,-122.6091284
PAST SALE,June-11-2020,Single Family Residential,5019 SE Steele St,Portland,OR,97206,559000.0,3.0,1.5,Woodstock,1839.0,4791.0,1923.0,70.0,304.0,,Sold,,,http://www.redfin.com/OR/Portland/5019-SE-Steele-St-97206/home/26482871,RMLS,20084059.0,N,Y,45.4849033,-122.61084840000002
PAST SALE,March-24-2020,Single Family Residential,4725 SE 49th Ave,Portland,OR,97206,402500.0,2.0,1.0,WOODSTOCK,790.0,7405.0,1949.0,149.0,509.0,,Sold,,,http://www.redfin.com/OR/Portland/4725-SE-49th-Ave-97206/home/26559056,RMLS,20552614.0,N,Y,45.4880795,-122.6119227
PAST SALE,,Single Family Residential,8021 SE Malden Ct,Portland,OR,97206,205000.0,2.0,1.0,,840.0,4000.0,1938.0,,244.0,,,,,http://www.redfin.com/OR/Portland/8021-SE-Malden-Ct-97206/home/25859063,,,N,Y,45.4674531,-122.58110079999999
PAST SALE,July-10-2020,Single Family Residential,5254 SE Bybee Blvd,Portland,OR,97206,389086.0,2.0,1.0,Not busy St South Woodstock,1891.0,13939.0,1921.0,41.0,206.0,,Sold,,,http://www.redfin.com/OR/Portland/5254-SE-Bybee-Blvd-97206/home/26586323,RMLS,20438910.0,N,Y,45.4724687,-122.6086646
PAST SALE,July-7-2020,Single Family Residential,6979 SE 76th Ave,Portland,OR,97206,480000.0,3.0,2.5,Portland Southeast,1896.0,3049.0,2019.0,44.0,253.0,,Sold,,,http://www.redfin.com/OR/Portland/6979-SE-76th-Ave-97206/home/112804188,RMLS,20420091.0,N,Y,45.4724809,-122.5857298
PAST SALE,July-13-2020,Single Family Residential,7350 SE 68th Ave,Portland,OR,97206,349000.0,2.0,1.0,Portland Southeast,760.0,4791.0,1942.0,38.0,459.0,,Sold,,,http://www.redfin.com/OR/Portland/7350-SE-68th-Ave-97206/home/26544462,RMLS,20439263.0,N,Y,45.4697293,-122.59301
PAST SALE,April-6-2020,Single Family Residential,5524 SE Steele St,Portland,OR,97206,390000.0,3.0,1.0,WOODSTOCK,1018.0,4356.0,1969.0,136.0,383.0,,Sold,,,http://www.redfin.com/OR/Portland/5524-SE-Steele-St-97206/home/26567752,RMLS,20264040.0,N,Y,45.484410700000005,-122.60597140000002
PAST SALE,May-8-2020,Single Family Residential,6831 SE Tolman St,Portland,OR,97206,381500.0,3.0,2.0,Portland Southeast,1264.0,7405.0,1951.0,104.0,302.0,,Sold,,,http://www.redfin.com/OR/Portland/6831-SE-Tolman-St-97206/home/26630860,RMLS,20296118.0,N,Y,45.47756079999999,-122.5926098
PAST SALE,June-2-2020,Single Family Residential,7516 SE Henderson St,Portland,OR,97206,441500.0,4.0,2.5,Portland Southeast,2560.0,16117.0,1959.0,79.0,172.0,,Sold,,,http://www.redfin.com/OR/Portland/7516-SE-Henderson-St-97206/home/26336720,RMLS,20110237.0,N,Y,45.4698001,-122.5860812
PAST SALE,April-30-2020,Single Family Residential,7731 SE Tolman St,Portland,OR,97206,395000.0,3.0,1.0,MT SCOTT - ARLETA,1664.0,4791.0,1912.0,112.0,237.0,,Sold,,,http://www.redfin.com/OR/Portland/7731-SE-Tolman-St-97206/home/26664553,RMLS,19442316.0,N,Y,45.4777595,-122.5833852
PAST SALE,March-4-2020,Single Family Residential,8045 SE 45th Ave,Portland,OR,97206,560000.0,4.0,2.5,WOODSTOCK,2812.0,3049.0,2019.0,169.0,199.0,,Sold,,,http://www.redfin.com/OR/Portland/8045-SE-45th-Ave-97206/home/112804186,RMLS,20434298.0,N,Y,45.465301000000004,-122.6161682
PAST SALE,July-23-2020,Single Family Residential,6533 SE 70th Ave,Portland,OR,97206,419900.0,3.0,1.0,BRENTWOOD,2238.0,6534.0,1923.0,28.0,188.0,,Sold,,,http://www.redfin.com/OR/Portland/6533-SE-70th-Ave-97206/home/26606042,RMLS,20533886.0,N,Y,45.47532460000001,-122.59151840000001
PAST SALE,April-15-2020,Single Family Residential,7607 SE Harney St,Portland,OR,97206,229500.0,1.0,1.0,BRENTWOOD - DARLINGTON,504.0,5662.0,1949.0,127.0,455.0,,Sold,,,http://www.redfin.com/OR/Portland/7607-SE-Harney-St-97206/home/25732970,RMLS,19005138.0,N,Y,45.463471000000006,-122.585376
PAST SALE,July-24-2020,Single Family Residential,6817 SE 66th Ave,Portland,OR,97206,390000.0,2.0,1.0,BRENTWOOD / DARLINGTON,1858.0,7405.0,1913.0,27.0,210.0,,Sold,,,http://www.redfin.com/OR/Portland/6817-SE-66th-Ave-97206/home/26359333,RMLS,20035008.0,N,Y,45.47313,-122.5954318
PAST SALE,July-15-2020,Single Family Residential,5515 SE 54th Ave,Portland,OR,97206,420000.0,3.0,1.0,Woodstock,1012.0,3920.0,1959.0,36.0,415.0,,Sold,,,http://www.redfin.com/OR/Portland/5515-SE-54th-Ave-97206/home/25832934,RMLS,20242185.0,N,Y,45.4827601,-122.60753940000001
PAST SALE,July-16-2020,Single Family Residential,7428 SE 66th Ave,Portland,OR,97206,399999.0,4.0,2.0,BRENTWOOD-DARLINGTON,1750.0,5662.0,1946.0,35.0,229.0,,Sold,,,http://www.redfin.com/OR/Portland/7428-SE-66th-Ave-97206/home/26540649,RMLS,20590584.0,N,Y,45.4692648,-122.5949446
PAST SALE,May-6-2020,Single Family Residential,5428 SE Flavel Dr,Portland,OR,97206,424780.0,3.0,2.0,Portland Southeast,1126.0,12632.0,1975.0,106.0,377.0,,Sold,,,http://www.redfin.com/OR/Portland/5428-SE-Flavel-Dr-97206/home/26499410,RMLS,20443005.0,N,Y,45.4651194,-122.60739640000001
PAST SALE,July-28-2020,Single Family Residential,8315 SE 64th Ave Unit A,Portland,OR,97206,395000.0,2.0,1.5,BRENTWOOD - DARLINGTON,1549.0,,2019.0,23.0,255.0,66.0,Sold,,,http://www.redfin.com/OR/Portland/8315-SE-64th-Ave-97206/unit-A/home/49688908,RMLS,20086303.0,N,Y,45.463466,-122.59788200000001
PAST SALE,August-12-2020,Single Family Residential,6144 SE Duke St,Portland,OR,97206,401000.0,3.0,2.5,Portland Southeast,1656.0,2613.0,2014.0,8.0,242.0,,Sold,,,http://www.redfin.com/OR/Portland/6144-SE-Duke-St-97206/home/49681250,RMLS,20060983.0,N,Y,45.475424100000005,-122.6000642
PAST SALE,July-14-2020,Single Family Residential,8022 SE 80th Pl,Portland,OR,97206,295000.0,3.0,2.0,Portland Southeast,1354.0,2613.0,2008.0,37.0,218.0,,Sold,,,http://www.redfin.com/OR/Portland/8022-SE-80th-Pl-97206/home/25797555,RMLS,20563330.0,N,Y,45.4653481,-122.58088459999999
PAST SALE,July-31-2020,Single Family Residential,4238 SE Evergreen St,Portland,OR,97206,599900.0,3.0,2.0,Woodstock,2415.0,4791.0,1957.0,20.0,248.0,,Sold,,,http://www.redfin.com/OR/Portland/4238-SE-Evergreen-St-97206/home/26404678,RMLS,20038700.0,N,Y,45.4730946,-122.6183818
PAST SALE,July-29-2020,Single Family Residential,6601 SE Ramona St,Portland,OR,97206,465000.0,3.0,2.0,MT. SCOTT-ARLETA,1056.0,4791.0,1971.0,22.0,440.0,,Sold,,,http://www.redfin.com/OR/Portland/6601-SE-Ramona-St-97206/home/26535706,RMLS,20454193.0,N,Y,45.4812055,-122.59571470000002
PAST SALE,July-31-2020,Single Family Residential,6718 SE Henry St,Portland,OR,97206,460000.0,3.0,2.5,Woodstock,1518.0,3484.0,2002.0,20.0,303.0,,Sold,,,http://www.redfin.com/OR/Portland/6718-SE-Henry-St-97206/home/25778137,RMLS,20554894.0,N,Y,45.4766174,-122.59402079999998
PAST SALE,August-12-2020,Single Family Residential,7745 SE 64th Ave,Portland,OR,97206,443000.0,3.0,2.0,BRENTWOOD DARLINGTON,1684.0,20473.0,1940.0,8.0,263.0,,Sold,,,http://www.redfin.com/OR/Portland/7745-SE-64th-Ave-97206/home/26581552,RMLS,20624089.0,N,Y,45.4673473,-122.5985043
PAST SALE,April-24-2020,Single Family Residential,6122 SE 47th Ave,Portland,OR,97206,508000.0,3.0,1.5,WOODSTOCK,2112.0,4791.0,1912.0,118.0,241.0,,Sold,,,http://www.redfin.com/OR/Portland/6122-SE-47th-Ave-97206/home/26338368,RMLS,20253149.0,N,Y,45.478005100000004,-122.6141932
PAST SALE,June-18-2020,Single Family Residential,5004 SE Tenino Dr,Portland,OR,97206,270000.0,3.0,1.0,Portland Southeast,728.0,4356.0,1942.0,63.0,371.0,,Sold,,,http://www.redfin.com/OR/Portland/5004-SE-Tenino-Dr-97206/home/26567542,RMLS,20624817.0,N,Y,45.465779,-122.61173079999999
PAST SALE,July-31-2020,Single Family Residential,5515 SE 62nd Ave,Portland,OR,97206,424550.0,2.0,1.0,WOODSTOCK,898.0,6098.0,1951.0,20.0,473.0,,Sold,,,http://www.redfin.com/OR/Portland/5515-SE-62nd-Ave-97206/home/26334060,RMLS,20365377.0,N,Y,45.4827629,-122.59982959999999
PAST SALE,June-26-2020,Single Family Residential,5725 SE Lambert St,Portland,OR,97206,415000.0,3.0,2.0,BRENTWOOD - DARLINGTON,1372.0,4791.0,1925.0,55.0,302.0,,Sold,,,http://www.redfin.com/OR/Portland/5725-SE-Lambert-St-97206/home/26300432,RMLS,20409806.0,N,Y,45.4674671,-122.6041926
PAST SALE,,Single Family Residential,5505 SE 47th Ave,Portland,OR,97206,193250.0,3.0,1.5,,1388.0,10000.0,1912.0,,139.0,,,,,http://www.redfin.com/OR/Portland/5505-SE-47th-Ave-97206/home/26539762,,,N,Y,45.482620000000004,-122.61465009999999
PAST SALE,July-20-2020,Single Family Residential,7606 SE Lambert St,Portland,OR,97206,390000.0,4.0,2.0,Portland Southeast,2174.0,7405.0,1921.0,31.0,179.0,,Sold,,,http://www.redfin.com/OR/Portland/7606-SE-Lambert-St-97206/home/25836293,RMLS,20659089.0,N,Y,45.4666578,-122.5853874
PAST SALE,,Single Family Residential,5346 SE Lexington St,Portland,OR,97206,425000.0,3.0,2.0,,2424.0,12000.0,1949.0,,175.0,,,,,http://www.redfin.com/OR/Portland/5346-SE-Lexington-St-97206/home/26301107,,,N,Y,45.466333500000005,-122.6076412
PAST SALE,June-18-2020,Single Family Residential,7812 SE Crystal Springs Blvd,Portland,OR,97206,330000.0,3.0,1.0,Portland Southeast,1246.0,6969.0,1965.0,63.0,265.0,,Sold,,,http://www.redfin.com/OR/Portland/7812-SE-Crystal-Springs-Blvd-97206/home/26328969,RMLS,20665042.0,N,Y,45.4649133,-122.5830156
PAST SALE,April-2-2020,Single Family Residential,7235 SE Insley St,Portland,OR,97206,485000.0,4.0,2.0,Portland Southeast,2978.0,4791.0,1908.0,140.0,163.0,,Sold,,,http://www.redfin.com/OR/Portland/7235-SE-Insley-St-97206/home/26535163,RMLS,20406733.0,N,Y,45.483926600000004,-122.58822830000001
PAST SALE,July-14-2020,Single Family Residential,5751 SE Carlton St,Portland,OR,97206,690000.0,4.0,2.5,Woodstock,2991.0,4791.0,2017.0,37.0,231.0,,Sold,,,http://www.redfin.com/OR/Portland/5751-SE-Carlton-St-97206/home/109292881,RMLS,20175559.0,N,Y,45.47850379999999,-122.603485
PAST SALE,July-9-2020,Single Family Residential,6519 SE Harold St,Portland,OR,97206,420000.0,3.0,1.0,MT SCOTT/ARLETA/WOODSTOCK,904.0,6969.0,1954.0,42.0,465.0,,Sold,,,http://www.redfin.com/OR/Portland/6519-SE-Harold-St-97206/home/26625035,RMLS,20286747.0,N,Y,45.483212,-122.5963707
PAST SALE,July-6-2020,Single Family Residential,5436 SE Malden St,Portland,OR,97206,365000.0,3.0,1.0,Portland Southeast,1008.0,4791.0,1964.0,45.0,362.0,,Sold,,,http://www.redfin.com/OR/Portland/5436-SE-Malden-St-97206/home/26300438,RMLS,20519744.0,N,Y,45.4677262,-122.606558
PAST SALE,May-6-2020,Single Family Residential,6700 SE 63rd Ave,Portland,OR,97206,339000.0,3.0,1.0,Portland Southeast,960.0,5662.0,1955.0,106.0,353.0,,Sold,,,http://www.redfin.com/OR/Portland/6700-SE-63rd-Ave-97206/home/26398364,RMLS,20075567.0,N,Y,45.474154600000006,-122.5978744
PAST SALE,June-18-2020,Single Family Residential,6045 SE 72nd Ave,Portland,OR,97206,400000.0,3.0,2.5,WOODSTOCK AREA,2548.0,5662.0,1902.0,63.0,157.0,,Sold,,,http://www.redfin.com/OR/Portland/6045-SE-72nd-Ave-97206/home/25762037,RMLS,20570015.0,N,Y,45.4790758,-122.58950690000002
PAST SALE,May-18-2020,Single Family Residential,7023 SE 72nd Ave,Portland,OR,97206,425000.0,3.0,2.0,BRENTWOOD - DARLINGTON,1377.0,7405.0,1908.0,94.0,309.0,,Sold,,,http://www.redfin.com/OR/Portland/7023-SE-72nd-Ave-97206/home/25770211,RMLS,20293194.0,N,Y,45.471908500000005,-122.5896258
PAST SALE,May-28-2020,Single Family Residential,5015 SE 60th Ave,Portland,OR,97206,500000.0,3.0,2.0,WOODSTOCK,2202.0,6534.0,1947.0,84.0,227.0,,Sold,,,http://www.redfin.com/OR/Portland/5015-SE-60th-Ave-97206/home/26343657,RMLS,20338892.0,N,Y,45.4863633,-122.60153400000002
PAST SALE,April-6-2020,Single Family Residential,7866 SE 65th Ave,Portland,OR,97206,250000.0,2.0,1.0,BRENTWOOD - DARLINGTON,725.0,4791.0,1953.0,136.0,345.0,,Sold,,,http://www.redfin.com/OR/Portland/7866-SE-65th-Ave-97206/home/26440516,RMLS,20469431.0,N,Y,45.4663965,-122.59663390000001
PAST SALE,,Single Family Residential,5815 SE Tenino St,Portland,OR,97206,301500.0,2.0,1.0,,1064.0,11250.0,1944.0,,283.0,,,,,http://www.redfin.com/OR/Portland/5815-SE-Tenino-St-97206/home/26547585,,,N,Y,45.46469329999999,-122.6035973
PAST SALE,June-5-2020,Single Family Residential,6114 SE Henderson St,Portland,OR,97206,340000.0,2.0,1.0,BRENTWOOD / DARLINGTON,780.0,4791.0,1956.0,76.0,436.0,,Sold,,,http://www.redfin.com/OR/Portland/6114-SE-Henderson-St-97206/home/26568591,RMLS,20239724.0,N,Y,45.4691685,-122.600604
PAST SALE,,Single Family Residential,7335 SE 64th Ave,Portland,OR,97206,375000.0,2.0,1.0,,1165.0,10500.0,1929.0,,322.0,,,,,http://www.redfin.com/OR/Portland/7335-SE-64th-Ave-97206/home/26582450,,,N,Y,45.4699119,-122.59754070000001
PAST SALE,,Single Family Residential,7415 SE 62nd Ave,Portland,OR,97206,280000.0,1.0,1.0,,614.0,5100.0,1946.0,,456.0,,,,,http://www.redfin.com/OR/Portland/7415-SE-62nd-Ave-97206/home/26578223,,,N,Y,45.4690509,-122.5998169
PAST SALE,July-24-2020,Single Family Residential,6338 SE Raymond St,Portland,OR,97206,280000.0,1.0,2.0,MT SCOTT / ARLETA,904.0,3920.0,1922.0,27.0,310.0,,Sold,,,http://www.redfin.com/OR/Portland/6338-SE-Raymond-St-97206/home/26524159,RMLS,20036850.0,N,Y,45.4865604,-122.5979648
PAST SALE,August-11-2020,Single Family Residential,6323 SE 61st Ave,Portland,OR,97206,360000.0,2.0,1.0,MT SCOTT / ARLETA,1118.0,8712.0,1911.0,9.0,322.0,,Sold,,,http://www.redfin.com/OR/Portland/6323-SE-61st-Ave-97206/home/26426230,RMLS,20019790.0,N,Y,45.4768952,-122.60123870000001
